Sample:	Spf	Spm	Spw
gbr.111.11.t1	11.46761286	12.67465117	1.945049753
gbr.63.13.t1	2.80170002	2.911274931	0.512261626
gbr.120.12.t1_gbr.120.14.t1_gbr.120.11.t1	11.7255565	8.08816912	2.441532542
gbr.441.3.t1	5.343181423	3.781698676	0.609996284
gbr.168.20.t1	11.42298864	11.96929436	2.210842979
gbr.8.100.t1	4.555461875	4.65579599	1.031196794
gbr.139.75.t1	12.58082636	9.686337267	3.228224059
gbr.28.21.t1	31.23374802	51.89283049	24.73559308
gbr.358.20.t1	16.33230375	26.70314458	7.7304302
gbr.1.22.t1	19.70404707	21.60689738	5.155553304
gbr.81.178.t1	9.744118825	8.641700689	4.923634875
gbr.18.6.t1	22.43194873	23.12225455	17.76655559
gbr.46.67.t1	32.40357252	35.7418953	8.533739126
gbr.97.37.t1	115.9708605	131.2501797	64.38377295
gbr.163.42.t1	3.640704066	1.511663336	0.575604577
gbr.380.27.t1	28.6167336	23.30336182	4.012879466
gbr.215.2.t1	39.91190983	30.95201896	2.559809396
gbr.651.1.t1	20.61713497	8.708801853	10.30299051
gbr.215.4.t1	6.159194031	4.755190061	0.824120796
gbr.76.19.t1	103.9893747	93.50655167	39.06129611
gbr.41.83.t1	4.009876363	3.187853825	1.266394441
gbr.268.22.t1	6.898322819	5.770231544	1.973534413
gbr.494.3.t1	19.69161922	30.95597396	2.223861463
gbr.253.37.t1	6557.242364	450.3208578	86.3382442
gbr.358.22.t1	11.90812014	8.243958537	3.243246908
gbr.13.82.t1	105.9372994	77.41550856	62.6464153
gbr.27.25.t1	12.1300985	17.73338834	13.2328199
gbr.82.26.t1	499.1096642	173.8443886	191.2236819
gbr.192.1.t1	9.200558392	7.043094654	4.603156794
gbr.213.23.t1	13.45420257	11.12358398	2.322946049
gbr.16.22.t1	31.00375507	24.30594048	4.54151021
gbr.44.53.t1	22.82501553	18.02020274	10.88161684
gbr.26.16.t1	4.317807726	1.667334882	0.702551237
gbr.405.14.t1	157.8673585	138.2958174	19.58452409
gbr.23.71.t1	608.8034977	131.2458345	48.92144358
gbr.77.11.t1	8.808446543	4.046986357	1.760410265
gbr.7.87.t1	30.35580996	25.40999468	16.65249043
gbr.143.26.t1	9.564735623	10.06932296	1.410545702
gbr.612.1.t1	1.867122919	1.898601212	0.184664766
gbr.144.42.t1	53.8559396	52.83604522	35.36677833
gbr.162.23.t1	109.1544706	55.59004557	6.529036793
gbr.75.9.t1	478.1652474	373.2163365	273.0971784
gbr.17.89.t1	14.27087896	14.46904813	5.557576183
gbr.290.9.t1	54.29996445	56.60535458	56.25012363
gbr.335.8.t1	5.926953942	3.894091203	1.018778705
gbr.341.18.t1	12.12523576	3.963380112	0.904666229
gbr.31.3.t1	51.39423787	31.4354497	6.972683461
gbr.38.48.t1	9.884511303	5.232570478	0.582079027
gbr.121.6.t1	6.010888701	2.234787523	0.739872865
gbr.2.7.t1	3.358382094	2.813950339	0.704296191
gbr.271.14.t1	139.6516153	47.45568305	54.64624293
gbr.20.88.t1_gbr.20.89.t1	12.99056924	8.585536742	3.28990196
gbr.24.75.t1	3.339579819	3.094802629	1.858088363
gbr.282.19.t1	19.8901273	9.759373518	1.19825979
gbr.301.27.t1	29.93342691	14.69062561	10.38001991
gbr.410.2.t1	9.327542424	3.027893081	2.050508338
gbr.70.52.t1	22.31093054	15.76515445	10.84875556
gbr.146.14.t1	26.96697634	17.43606357	9.71580033
gbr.17.88.t1	166.5408179	105.8494368	72.52269737
gbr.173.14.t1	50.99803604	42.65736731	28.42754542
gbr.25.135.t1	4.455799289	3.9272617	1.834876457
gbr.187.29.t1	2.12228811	2.081998659	0.204998234
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	5.006883265	3.789843134	3.045921114
gbr.81.70.t1	3.953485899	2.77208384	0.29443616
gbr.446.2.t1	916.1565918	323.5035301	489.3846258
gbr.65.18.t1	4.914364358	3.725170105	1.375138924
gbr.407.6.t1	2.163686945	0.82875469	1.329174358
gbr.188.43.t1	44.6536714	20.71873886	23.79320896
gbr.81.209.t1	245.5897036	72.72303911	44.96343133
gbr.570.1.t1	12.86198354	8.677426897	3.504819288
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	242.2556627	57.18579167	42.30210653
gbr.458.6.t1	34.10873168	30.25571653	10.5293844
gbr.3.36.t1	28.70004697	21.27581299	7.99843615
gbr.40.162.t1	6.611201837	4.378878877	0.845883597
gbr.64.45.t1	3.485543142	1.261332181	0.197836353
gbr.152.17.t1	8383.879272	773.6055578	166.2248582
gbr.319.8.t1	14.21049579	8.965131812	3.951199296
gbr.112.36.t1	0.485918807	0.157489233	0.266611212
gbr.387.6.t1	22.9045622	8.685041063	9.263442605
gbr.97.1.t1_gbr.97.4.t1	8.81310713	7.010284424	4.933556819
gbr.152.15.t1	45.74885282	9.107299992	0.797201216
gbr.219.25.t1_gbr.219.26.t1	65.80370894	52.24396038	28.28841581
gbr.29.8.t1	952.1171088	139.6531289	48.83464718
gbr.46.46.t1	153.2852388	52.26050762	7.740314512
gbr.2.10.t1	16.31823987	12.54490663	0.811148309
gbr.210.26.t1	52.95467824	58.19391671	22.60917293
gbr.29.11.t1	10.99128793	7.018261628	2.180597076
gbr.74.35.t1	11.48314707	5.875359494	2.379312647
gbr.271.17.t1	12517.14386	1279.169096	311.1293655
gbr.2.24.t1	382.1138886	411.2712694	214.228908
gbr.46.47.t1	5.108851308	1.818998556	0.719903835
gbr.79.46.t1	14.79890816	10.45440354	6.758193867
gbr.225.23.t1	26.2421213	4.466979852	1.419160736
gbr.196.40.t1	206.0674589	120.9481069	65.93540998
gbr.219.16.t1	13.68890546	12.78168397	4.964006647
gbr.171.1.t1	15.95029154	13.29810406	4.125957592
gbr.98.84.t1	55.49050084	33.12472248	22.27541342
gbr.1049.2.t1	39.44015414	27.03427587	1.604057461
gbr.225.30.t1	20.64325269	11.46541029	4.689608925
gbr.110.67.t1	41.05689924	11.94120852	1.783374535
gbr.130.28.t1	25.25545411	15.38257075	15.3830625
gbr.356.11.t1	39.92492325	18.57603201	12.66646422
gbr.423.6.t1	5.739189251	4.744207456	1.330361607
gbr.4.9.t1	22.2756825	20.41876667	8.172039611
gbr.57.45.t1	14.62203883	14.10968429	2.937518342
gbr.152.16.t1	3010.658583	259.3584084	95.11159506
gbr.12.122.t1	11329.66688	3243.545181	1234.987406
gbr.59.68.t1	115.4865144	27.10482206	7.847668192
gbr.157.27.t1	29.31833277	20.75582049	3.81305185
gbr.5.114.t1	11.27815329	7.47160587	2.275454372
gbr.304.9.t1	823.0037067	199.8843862	71.99076764
gbr.174.21.t1	7.278706508	6.013687831	3.895233755
gbr.82.27.t1	505.3685197	210.4760476	163.0739133
gbr.104.23.t1	676.0503973	126.8535935	44.16688107
gbr.188.38.t1	6.648457753	5.07737877	1.488797604
gbr.43.22.t1	7.549487648	2.759607839	0.856768204
gbr.2.237.t1	1.367321562	3.75907034	0.812435599
gbr.106.26.t1	1.744435061	0.523970265	0.422493697
gbr.44.59.t1	12.66277392	8.013959334	1.927884188
gbr.76.98.t1	20.13704564	17.32821773	8.427240042
gbr.2.172.t1	898.6827372	323.7336988	69.56550436
gbr.75.76.t1	6.116653012	3.367932665	1.011942801
gbr.217.31.t1_gbr.217.33.t1_gbr.217.34.t1	12.82522019	9.329122229	3.243265066
gbr.15.99.t1	2.945976913	3.953211571	0.76939603
gbr.2.184.t1	5.354622295	1.841384521	0.533937646
gbr.12.121.t1	1.392565519	0.768979541	0.115567555
gbr.253.36.t1	11.00523067	4.872938887	0.827522718
gbr.356.3.t1	9.291707887	4.639585505	1.128386985
gbr.3.43.t1	170.5774579	133.592638	68.37535502
gbr.485.3.t1	10.3361513	6.957386672	3.238022736
gbr.191.45.t1	7.778948353	4.782553516	0.438299612
gbr.17.50.t1	8.74262991	6.59707877	5.126781046
gbr.73.36.t1	51.15075213	15.66387977	21.23152773
gbr.119.30.t1	2.727946759	3.195655741	0.94162622
gbr.1.150.t1	3744.848074	724.1465085	184.0774206
gbr.149.50.t1	19.87665352	11.38119553	2.722527814
gbr.213.20.t1	28.63654066	21.79168056	8.749944519
gbr.56.83.t1	116.3777177	53.80182577	1.147377938
gbr.189.13.t1	105.1525331	66.355775	45.24319281
gbr.155.3.t1	34.13465926	28.35252495	20.06955138
gbr.31.10.t1	11.20424289	8.945213498	3.132314193
gbr.177.20.t1	31.17188642	33.40388963	18.61254046
gbr.48.13.t1	112.0658146	49.94217289	21.07477476
gbr.21.6.t1	65.1237108	38.41893247	7.911285776
gbr.44.103.t1	15.06056378	16.5557873	2.679236946
gbr.9.10.t1	21.60601869	16.65943719	12.45152858
gbr.383.1.t1	116.1046673	81.47315851	45.89585681
gbr.173.25.t1	31.30052421	12.50176288	3.701598458
gbr.48.32.t1	111.5187199	127.3497681	73.30244288
gbr.30.39.t1	9.0409664	4.811537464	1.231615724
gbr.570.2.t1	17.80757743	11.82834598	4.847946234
gbr.76.104.t1	20.02809522	5.818912021	1.958373836
gbr.76.105.t1	93.66219341	14.01588745	1.563610459
gbr.90.40.t1	733.2215756	435.0264775	213.9977053
gbr.239.23.t1	9.70736541	7.368326078	3.449233522
gbr.340.13.t1	2.028323983	1.190673584	0.069357757
gbr.157.28.t1	4.310701403	2.159664014	2.189649677
gbr.23.8.t1	1904.349942	831.1079973	419.9888682
gbr.271.11.t1	10.8758617	7.907920682	3.238021911
gbr.24.26.t1	6.018987794	2.365427077	0.492420652
gbr.896.2.t1	517.4068578	263.060606	87.47489486
gbr.391.15.t1	15.36075923	4.807252075	1.043056633
gbr.83.29.t1	16.51690479	15.10213563	5.764636361
gbr.106.41.t1	24.6406349	2.321550122	0.970664963
gbr.221.74.t1	5.70835882	4.976669346	1.923361346
gbr.319.26.t1	21.12237412	18.49511635	9.934806103
gbr.110.6.t1	20.31185583	8.245639692	3.235074237
gbr.265.24.t1	1586.368492	668.4824337	415.5062051
gbr.1.189.t1	21.63743312	19.0924176	8.408960054
gbr.25.124.t1	164.8577249	49.48176417	24.04117
gbr.157.8.t1	104.161543	90.998502	25.82556389
gbr.29.32.t1	8.233946056	7.644713291	0.665855149
gbr.142.75.t1	17.16737535	6.960496388	3.876785058
gbr.490.1.t1_gbr.490.3.t1	2.931551788	1.981510084	0.816365725
gbr.335.6.t1	585.6404392	535.1752238	510.0435605
gbr.98.20.t1	9.613701781	10.40613244	3.841615895
gbr.422.16.t1	20.18751349	16.70783558	4.586437315
gbr.296.20.t1	12.43338618	12.26729077	8.38897223
gbr.66.34.t1	11.07065562	8.194759712	1.676210548
gbr.120.36.t1	0.579206704	0.42718075	0.300924237
gbr.180.28.t1	3.485947983	2.553608288	1.018598843
gbr.24.23.t1	3.643757457	2.027761562	0.417704397
gbr.285.1.t1	9.749967327	8.378358168	3.854049457
gbr.17.134.t1	134.3017805	165.2991629	94.34030015
gbr.37.40.t1	1.228159964	0.951978626	0.743210675
gbr.157.46.t1	119.5967111	123.3413135	39.95468012
gbr.169.21.t1	72.99056245	44.78364825	23.74139202
gbr.272.18.t1	52.55714239	41.93241694	35.14580567
gbr.142.42.t1	393.5434198	367.1076075	54.89679681
gbr.232.1.t1	12.30859394	11.9857399	4.07126808
gbr.271.27.t1	0.566988054	0.445240226	0.413738541
gbr.321.5.t1	1.771750607	1.156523666	0.383210496
gbr.185.26.t1	29.8998076	24.74647858	16.97825659
gbr.28.52.t1	21.03086461	13.01117148	3.584721383
gbr.237.23.t1	3.576424549	3.685289723	0.736606575
gbr.76.36.t1	17.7699115	17.02861872	2.679998549
gbr.128.47.t1	8.799285126	26.74810018	0.820564829
gbr.58.104.t1	5.430850523	11.4327042	1.750923164
gbr.154.22.t1	319.7549683	217.2976497	216.2514144
gbr.4.26.t1	2.698101086	2.264478724	1.900536024
gbr.10.104.t1	18.17271394	15.13799407	2.858385744
gbr.658.2.t1	87.36952736	45.60744788	67.12220373
gbr.246.10.t1	3.234531571	2.096068826	0.65589108
gbr.28.66.t1	43.74619322	41.37725454	8.131078153
gbr.567.17.t1	14.93427805	10.90945736	1.644949097
gbr.14.136.t1	0.589716969	0.477065953	0.105879572
gbr.55.62.t1_gbr.55.63.t1	20.80619143	13.28115165	6.766443016
gbr.37.9.t1	7.050333564	6.549052824	2.467584145
gbr.60.74.t1	10.51222103	9.159800045	6.00444436
gbr.44.19.t1	16.64257497	20.25707556	4.097196507
gbr.71.22.t1	3.43552692	4.684548607	0.69162799
gbr.9.4.t1	15.23760557	16.50533375	3.414271662
gbr.43.60.t1	6.862458075	7.783657325	2.959010668
gbr.142.68.t1	155.4424898	88.95631855	28.44822003
gbr.76.66.t1	3.017636751	1.016791975	1.998059788
gbr.11.115.t1	343.8914716	337.4964025	162.8138343
gbr.10.31.t1	4.282860919	2.290303754	1.111666893
gbr.358.28.t1	11.13712366	6.948461847	2.658223688
gbr.173.26.t1	1.126672849	1.971328709	0.051340844
gbr.279.1.t1	6.863230061	3.377780198	1.370954313
gbr.289.13.t1	33.89884241	26.83411537	16.9192031
gbr.13.26.t1	10.34644763	8.069284022	4.538043258
gbr.58.223.t1	3.15803294	2.037399629	1.101183837
gbr.131.23.t1	3.966733041	3.565423761	0.61009395
gbr.10.1.t1	30.9958124	20.24634346	7.596047693
gbr.12.68.t1	13.89274118	15.90481849	8.972006874
gbr.3.115.t1	31.85182407	27.27222512	10.51898021
gbr.2.104.t1	57.9331203	103.5771513	43.20015093
gbr.252.25.t1_gbr.252.26.t1	5.149035054	5.817225392	1.86500468
gbr.37.81.t1	4.598254195	5.845064974	0.555135695
gbr.90.146.t1	78.00553424	75.44233544	22.0742652
gbr.560.3.t1	8.244542166	4.272322807	1.222166835
gbr.4.43.t1	8.670111019	6.944074996	1.652929447
gbr.6.197.t1	31.22849781	29.25389549	10.44419086
gbr.118.10.t1	22.07094067	15.15756359	2.084221559
gbr.790.1.t1	3.27422174	7.008439751	0.089672938
gbr.81.135.t1	7.076880404	6.635623672	1.615099863
gbr.347.28.t1	3.483104662	4.061851622	1.175091668
gbr.164.5.t1	2.523805901	1.09172154	0.492572751
gbr.200.18.t1	2.13885901	1.847305286	0.357911614
gbr.233.18.t1	21.41986816	20.64127354	4.224549664
gbr.132.6.t1	50.06727248	46.89888417	29.53293764
gbr.283.21.t1	30.93291554	32.55562394	12.36321654
gbr.285.27.t1	31.64931043	7.387088123	3.148051567
gbr.424.5.t1_gbr.424.6.t1	9.358332369	8.196974122	3.397659804
gbr.153.23.t1	9.561770444	10.27950355	1.170855805
gbr.345.14.t1	12.98552617	22.61985501	4.231674237
gbr.16.83.t1	2.811117328	1.585592446	0.389652504
gbr.318.29.t1	23.67747678	10.52310421	3.473630808
gbr.48.34.t1	87.76391689	84.7609622	49.61718549
gbr.63.70.t1	84.38591547	69.71910626	46.04596435
gbr.14.121.t1	32.65002546	28.85889294	9.44659167
gbr.380.28.t1	482.4770171	357.3022474	101.4903716
gbr.200.8.t1	8.954182921	8.291727428	2.600370621
gbr.406.2.t1	12.67941877	11.28592151	4.059372003
gbr.10.3.t1	8.193430221	4.632280767	0.598903334
gbr.110.59.t1	11.78938005	10.959709	4.026673711
gbr.188.4.t1	78.7636728	42.49683335	17.21183955
gbr.87.4.t1_gbr.87.5.t1	8.413022894	9.074895305	1.545871084
gbr.418.2.t1	80.28754932	73.26871815	0.725950752
gbr.74.12.t1	9.00307311	7.24269578	1.795223173
gbr.63.8.t1	323.0983384	278.5069776	246.9554045
gbr.32.95.t1	152.5521558	115.0878084	81.05479179
gbr.99.34.t1	6.736294527	11.08641783	0
gbr.118.13.t1	9.314611738	5.811396445	1.583448492
gbr.135.15.t1	11.77965786	7.949917867	3.240267228
gbr.34.39.t1	12.37570962	8.411109879	1.966973542
gbr.287.31.t1	6507.257625	5241.468578	1960.548546
gbr.6.240.t1	34.64619314	35.55294496	12.40867962
gbr.33.87.t1_gbr.33.88.t1	12.65343616	9.900647727	4.33459341
gbr.523.2.t1	204.9961361	161.943377	31.18669084
gbr.82.24.t1	21.26936113	17.81457779	7.662768276
gbr.207.31.t1	175.6916792	212.7489529	105.0332
gbr.171.3.t1	30.56168211	28.56445012	14.42853376
gbr.222.14.t1	193.3550369	198.278477	90.07843758
gbr.276.24.t1	3.790462986	5.156206839	0.913069705
gbr.418.13.t1	49.27358656	32.76575523	11.49852285
gbr.250.12.t1	23.58843733	22.06359791	2.442192675
gbr.126.21.t1	43.71737119	49.20956279	16.28892708
gbr.181.27.t1_gbr.181.26.t1	5.1985988	4.753621401	1.401699586
gbr.128.19.t1	151.4012822	208.9351396	93.75289789
gbr.26.86.t1	15.23106757	15.05763802	9.364167561
gbr.535.6.t1	11.78923523	12.70285395	2.065394088
gbr.182.11.t1	23.40799193	21.18734261	12.45275854
gbr.3.69.t1	16.6052544	11.22969537	3.036581233
gbr.107.28.t1	37.24672226	40.33093018	20.13549926
gbr.182.55.t1	17.23725066	10.5361122	1.978864005
gbr.380.4.t1	4.710686945	4.341759608	1.107870484
gbr.5.104.t1	4.948975559	3.857065682	2.457748366
gbr.4.12.t1	18.86125873	14.10929988	9.918897862
gbr.61.6.t1	4.175959386	2.847043564	1.801271935
gbr.178.39.t1	11.35514251	7.630012258	5.191908937
gbr.230.39.t1	12.83902698	15.50613289	6.035388087
gbr.32.21.t1	15.71905924	11.19874394	6.393701756
gbr.56.26.t1	8.48481787	11.19278861	2.865022162
gbr.172.3.t1	358.0106744	201.4689123	86.06797336
gbr.72.82.t1_gbr.72.83.t1	12.74357368	10.74681243	4.425829556
gbr.467.2.t1	42.45396986	47.66505165	21.39633834
gbr.80.34.t1	17.98135828	16.78921172	3.563440587
gbr.85.41.t1	17.48747788	13.49765016	3.626459159
gbr.512.11.t1	7.141414365	0.935664701	2.794853893
gbr.81.103.t1	49.14906365	32.39340096	14.39860029
gbr.32.49.t1	15.43468185	13.14048999	5.571662041
gbr.35.26.t1	16.76336111	10.51622035	2.800491875
gbr.553.9.t1	108.9258534	76.15701918	21.99465558
gbr.367.8.t1	3.511614658	3.47820484	1.583312686
gbr.311.4.t1_gbr.311.5.t1	4.594156062	6.816093043	1.934460642
gbr.232.21.t1	0.632531733	0.027264506	0.10584936
gbr.509.6.t1	2.255170504	1.961120266	1.801276916
gbr.318.23.t1	6.878808894	6.116743443	1.748252765
gbr.28.22.t1	158.8064422	135.3943155	108.0606784
gbr.111.51.t1	283.3933195	286.1268454	119.1816687
gbr.112.29.t1	138.2203436	109.3915772	78.27948622
gbr.492.4.t1	5.426380835	3.208260151	2.720301648
gbr.208.13.t1	5.338240497	3.717234175	0.696157431
gbr.67.16.t1	4.878831849	3.478439205	1.013297255
gbr.274.23.t1	55.24769231	60.54334578	25.96938614
gbr.72.29.t1	35.8949766	41.28876033	25.44005052
gbr.72.62.t1	3.229672155	2.266564365	1.062098642
gbr.88.4.t1	12.64740591	11.01320294	7.305135717
gbr.276.23.t1	8.848896726	6.877641085	1.532888195
gbr.475.4.t1	33.04023983	23.01947084	2.663247083
gbr.131.29.t1	1.722737713	0.884132338	0.378345434
gbr.45.19.t1	49.22430787	37.28490941	24.85032794
gbr.131.25.t1	42.00272616	39.96514307	24.72272089
gbr.147.5.t1_gbr.147.8.t1	55.95643563	46.77256542	17.20410245
gbr.195.6.t1	2.070491763	1.720850497	0.450831409
gbr.48.30.t1	116.6801618	128.2800295	84.60250996
gbr.3.101.t1	9.309887938	13.9290293	3.988900537
gbr.241.29.t1	24.00726914	24.52149486	5.921780994
gbr.35.105.t1	22.06641373	21.04047067	3.914405827
gbr.98.5.t1	35.47467602	41.8303257	10.56274674
gbr.1.7.t1	1.167455548	0.197147587	0.775189476
gbr.30.76.t1	2.422625448	2.251569746	0.628342066
gbr.19.61.t1	0.045618665	0.089651344	0.317607792
gbr.198.17.t1	1.207077183	0.720624573	0.348067046
gbr.49.20.t1	10.80618018	6.355811862	1.978569758
gbr.15.48.t1	5.345975342	9.786370644	1.271611276
gbr.38.36.t1	2.627890893	4.045712569	0.741205657
gbr.19.2.t1	8.29365082	7.292861334	2.386779944
gbr.434.2.t1	96.43463952	62.13565708	7.663342306
gbr.25.101.t1	101.8868023	98.81264227	55.37226635
gbr.737.2.t1	2.27889656	3.408128925	0.035194283
gbr.315.10.t1	94.16550307	100.3872058	12.48180765
gbr.320.10.t1	36.77667889	36.26571171	4.956312045
gbr.38.83.t1	182.4716767	123.6461372	70.47927907
gbr.473.7.t1	15.40280764	11.80241741	5.329060192
gbr.614.1.t1	10.44776102	32.10062839	0.449247474
gbr.298.9.t1	1.62512288	0.977376495	0.399605769
gbr.98.62.t1	63.83040328	44.04911724	11.4824501
gbr.234.8.t1	34.00138847	25.39016651	15.00667443
gbr.260.9.t1	11.39428401	7.649510409	2.300909465
gbr.57.20.t1	67.63696065	64.23302064	38.21810785
gbr.58.216.t1	65.34526502	37.56896194	9.680585538
gbr.31.11.t1	18.27327134	19.76049645	4.411633784
gbr.16.88.t1	2.865379767	3.868180241	0.993164468
gbr.174.13.t1	42.29754719	18.43724562	17.81374004
gbr.26.15.t1	5.717243955	4.275784347	1.258328199
gbr.40.38.t1	674.6471447	853.7640585	688.5509128
gbr.19.34.t1	1.585423239	2.883856068	0.707043585
gbr.287.24.t1	39.76457145	37.56393695	21.81493817
gbr.276.27.t1	6.759566887	5.119016643	1.217537347
gbr.560.4.t1	9.324991274	8.299886902	1.60505752
gbr.436.7.t1	6.92527515	4.228693055	1.144591378
gbr.72.117.t1	47.18106283	49.07099236	28.41485223
gbr.35.99.t1	130.3986749	107.3615606	15.51347666
gbr.76.92.t1	45.83197658	42.27162686	14.52133636
gbr.129.22.t1	3.030281687	2.878193711	0.59264702
gbr.393.3.t1_gbr.393.4.t1	124.7353177	95.49511675	60.98247239
gbr.100.16.t1	2.205557052	2.463824701	0.256800416
gbr.248.15.t1	0.738146976	0.694218645	1.088991235
gbr.47.2.t1	76.82388491	75.78654358	15.13038773
gbr.49.47.t1	96.44182933	87.85834304	39.5453603
gbr.139.59.t1	5.526038836	4.259181234	1.975928542
gbr.112.17.t1	77.55855006	75.15530391	44.91469519
gbr.167.34.t1	20.51491326	15.40787696	2.910449193
gbr.76.102.t1	43.00499434	44.06173243	7.125171803
gbr.363.6.t1	8.503803566	7.780721076	2.910024491
gbr.17.119.t1	5.775976439	5.313951911	2.582890002
gbr.319.9.t1	11.27966578	7.390457626	2.04056943
gbr.6.64.t1	3.339475291	2.857468581	0.242841119
gbr.29.7.t1	12.66357293	3.744957687	1.395110078
gbr.74.34.t1	8.94548363	3.725571779	2.267037932
gbr.13.78.t1	8.873454138	6.067913343	2.663493463
gbr.65.62.t1	31.90999009	30.72054658	11.7237713
gbr.133.38.t1	28.553716	18.5123477	0.498019862
gbr.7.106.t1	19.52355362	18.0598905	3.402423553
gbr.49.38.t1	209.2862674	189.2495675	19.43971199
gbr.510.6.t1	47.93020825	35.60452283	14.60892528
gbr.60.36.t1	45.23025601	48.45215947	32.37666066
gbr.447.33.t1	63.93217809	43.17774656	8.518704919
gbr.208.19.t1	23.37106688	12.65176005	0.920637978
gbr.233.7.t1	35.85274404	33.28231981	18.48903761
gbr.370.26.t1	11.62520471	9.886335406	3.637732792
gbr.140.36.t1_gbr.140.37.t1	48.88278418	59.94675325	36.84153915
gbr.55.60.t1	26.42847448	13.84851499	7.04891326
gbr.2.97.t1	8.637119471	5.732684616	2.240919027
gbr.46.33.t1	17.07514775	20.36642731	2.078036794
gbr.394.10.t1	18.84679803	18.33397606	7.5020219
gbr.72.85.t1	9.881218642	11.72309465	4.080943791
gbr.36.44.t1	87.59721185	104.0800395	18.08481852
gbr.2.186.t1	165.2464607	73.13176255	28.06810926
gbr.34.77.t1	26.71820452	18.97276523	6.464435411
gbr.154.21.t1	255.4112396	220.0086886	55.64470572
gbr.139.56.t1	27.17205492	34.50923953	7.50991225
gbr.374.5.t1	26.49214618	21.67901398	3.621486191
gbr.4.53.t1	18.73907733	15.20198352	7.37267706
gbr.261.15.t1_gbr.261.17.t1	18.4767113	12.79495209	1.862560476
gbr.107.24.t1	28.36700285	38.92776881	9.875202649
gbr.41.49.t1_gbr.41.50.t1	13.47494477	18.20184498	2.785745961
gbr.283.40.t1	17.28031899	15.35474313	4.293328361
gbr.151.8.t1	15.35131925	9.613790676	7.422151815
gbr.81.81.t1	43.91587816	19.49952059	17.13232003
gbr.135.42.t1	15.49502801	10.3851913	7.403821743
gbr.154.12.t1	68.34662551	46.10854651	22.93712005
gbr.16.27.t1	126.5929223	72.5401229	26.94844885
gbr.35.18.t1	777.4030613	613.9591246	434.7607092
gbr.28.63.t1	23.10441795	26.81989441	15.61617664
gbr.435.4.t1	27.28506993	14.71369743	8.279958519
gbr.367.14.t1	4.270723205	4.366316683	0.932205905
gbr.104.21.t1	16.31714438	15.95750971	6.598132205
gbr.37.93.t1	53.02264716	29.59504052	2.770238153
gbr.134.8.t1_gbr.134.9.t1	33.60572533	32.17559069	19.55609857
gbr.151.26.t1_gbr.151.22.t1	29.92982421	21.1371721	9.435369305
gbr.164.22.t1	92.98904402	91.24179356	14.40177112
gbr.74.16.t1	4.333355824	2.443454248	2.075503889
gbr.659.5.t1	8.938280924	7.824275531	2.153192903
gbr.2.196.t1	21.42215056	16.99566965	3.021541133
gbr.39.38.t1	22.1159158	12.05460644	8.783922845
gbr.45.7.t1	14.19788289	9.325910311	1.214376362
gbr.171.2.t1	731.3624737	885.0881494	357.1915659
gbr.156.3.t1	14.9078863	13.68689806	4.049829007
gbr.58.220.t1	19.94557582	12.56424418	1.910016003
gbr.257.19.t1	67.8938949	44.88763534	23.24312092
gbr.41.74.t1	13.35547005	6.64159672	1.423773988
gbr.120.44.t1	1.671315395	2.729720745	1.692307545
gbr.196.10.t1	175.7141641	129.2570614	90.30419397
gbr.314.25.t1	1361.442889	348.3306755	98.0275198
gbr.525.11.t1	5.732274527	5.257416077	1.844096303
gbr.334.11.t1	36.71070645	27.63851195	18.6712785
gbr.134.4.t1	10.88936358	4.494772887	1.284018161
gbr.90.139.t1	11.13134335	10.5657722	5.549242586
gbr.254.25.t1	784.1579527	578.3618398	539.0287143
gbr.88.49.t1	12.79019291	14.94750733	6.544529258
gbr.415.14.t1	17.02663181	11.14395665	4.862470249
gbr.80.4.t1	28.77800893	30.93360707	22.68725727
gbr.1.211.t1	52.55194636	25.52060112	6.900131939
gbr.47.62.t1	33.99580228	28.36023787	13.88352877
gbr.480.9.t1	15829.06286	10698.49556	1276.940602
gbr.202.18.t1	39.48307203	35.92773019	22.71773936
gbr.58.114.t1	11.47899465	9.696057173	2.198607709
gbr.129.29.t1	42.52658773	35.44351993	11.60366496
gbr.17.79.t1	7.931869614	3.237478888	0.748574839
gbr.19.1.t1	20.27195457	12.97467014	3.813409526
gbr.3.68.t1	45.42440092	26.28776784	5.526430444
gbr.1.39.t1	4.851252525	4.509387641	0.674042904
gbr.361.2.t1	1.118891229	1.003052068	0.712422371
gbr.14.126.t1	3.851602869	2.532920346	1.171205108
gbr.81.106.t1	1.123646168	0.669899538	0.283961174
gbr.117.19.t1	11.0892291	7.363332846	2.410181275
gbr.51.54.t1_gbr.51.55.t1	91.72873389	74.38863515	36.51311183
gbr.61.41.t1	18.08718863	17.36523195	7.947845372
gbr.149.29.t1	7.688969755	5.304010115	0.542861752
gbr.91.20.t1	165.938535	98.37858903	27.43118019
gbr.4.59.t1	4.123026837	4.181964977	1.150618534
gbr.103.3.t1	12.49329443	9.030354199	3.735747676
gbr.22.4.t1	25.73500679	23.68144264	7.200837742
gbr.201.13.t1	29.3152082	25.38671314	12.59848691
gbr.13.48.t1	15.2245113	9.546688576	3.174219074
gbr.185.15.t1	0.844105383	0.854471448	0.93285178
gbr.430.9.t1	19.26957802	10.70429352	2.318273042
