Sample:	STf	STm	STw
gbr.63.13.t1	3.342128029	4.338171463	3.000432383
gbr.120.12.t1_gbr.120.14.t1_gbr.120.11.t1	13.55366761	17.60044662	13.81152772
gbr.441.3.t1	4.737662892	5.781844303	5.515690929
gbr.168.20.t1	7.704829599	7.0782726	4.997406658
gbr.8.100.t1	5.822464966	7.340851937	6.962337416
gbr.139.75.t1	23.25140066	28.10747953	21.08462618
gbr.28.21.t1	44.78023781	53.03488739	22.97360656
gbr.358.20.t1	12.72455379	8.772231915	4.346877797
gbr.1.22.t1	23.82904045	21.27714435	17.45742661
gbr.81.178.t1	5.658556429	9.992413208	7.478095827
gbr.18.6.t1	103.4608809	89.71570391	100.772038
gbr.46.67.t1	9.175545346	13.77539456	9.223723912
gbr.97.37.t1	88.98073573	100.1419927	78.99133811
gbr.163.42.t1	3.693430206	2.620927188	3.612251168
gbr.380.27.t1	34.39341331	13.53390597	12.04401991
gbr.215.2.t1	54.29086265	34.76921753	18.85496013
gbr.651.1.t1	245.5159323	114.7242056	99.7431041
gbr.215.4.t1	0.84187329	0.260282792	0.470257381
gbr.76.19.t1	78.47115874	67.96753378	59.58815294
gbr.41.83.t1	6.635668867	6.131795501	4.309858612
gbr.268.22.t1	6.529468654	7.173496401	3.48383465
gbr.494.3.t1	13.90048561	7.730287219	30.60409506
gbr.253.37.t1	6976.54736	738.825162	149.9050077
gbr.358.22.t1	6.79970017	4.648709384	3.130827849
gbr.13.82.t1	79.99406282	41.99081569	49.52072855
gbr.27.25.t1	6.247767209	7.123279939	4.434060587
gbr.82.26.t1	365.2651316	166.9351363	139.0045167
gbr.192.1.t1	6.476091082	6.507706453	6.365046673
gbr.213.23.t1	8.371394565	9.730112336	10.52317049
gbr.16.22.t1	38.11195742	24.53123776	11.6135279
gbr.44.53.t1	27.08785377	16.46039303	17.20193282
gbr.26.16.t1	2.709594676	3.486028859	3.276372651
gbr.405.14.t1	765.403171	534.528911	496.4193215
gbr.23.71.t1	489.4070825	122.3385747	55.63540574
gbr.77.11.t1	21.04479219	17.39908663	18.09952926
gbr.7.87.t1	33.27046662	27.07332994	25.94337683
gbr.143.26.t1	13.51230646	8.373053916	11.30909806
gbr.612.1.t1	3.618207405	2.082523492	1.435561517
gbr.144.42.t1	73.03570652	54.33346163	46.11347672
gbr.162.23.t1	101.7211374	26.26158114	11.18577704
gbr.75.9.t1	307.7076065	183.8411883	183.0790542
gbr.17.89.t1	10.82012062	6.578486869	7.57177333
gbr.290.9.t1	67.22048921	54.03085046	57.28185053
gbr.335.8.t1	5.761657908	4.128124533	3.80019769
gbr.341.18.t1	16.85772476	7.175288042	5.613280099
gbr.31.3.t1	42.12309875	20.01954209	22.03455594
gbr.38.48.t1	5.676052882	4.343562562	6.198593708
gbr.121.6.t1	7.221530169	3.575155242	1.575848293
gbr.2.7.t1	3.737877209	3.233146166	3.259081874
gbr.271.14.t1	110.1832836	54.64811052	48.02917263
gbr.20.88.t1_gbr.20.89.t1	18.22140103	13.3449584	12.22122258
gbr.24.75.t1	5.789516807	5.192446038	4.130820322
gbr.282.19.t1	6.774946006	3.990977905	3.5768754
gbr.301.27.t1	75.14998831	17.41998881	19.88239182
gbr.410.2.t1	10.85639608	7.747207319	8.231978989
gbr.70.52.t1	29.2182246	24.11841551	24.62499031
gbr.146.14.t1	22.99389742	23.08575755	22.74159058
gbr.17.88.t1	203.7774672	110.1354973	117.2844399
gbr.173.14.t1	48.08968042	46.09751232	47.26893737
gbr.25.135.t1	4.322824186	3.06760295	3.872469677
gbr.187.29.t1	2.669141944	2.43442986	4.033935613
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	4.14412519	3.704238937	3.657290261
gbr.81.70.t1	4.387691745	3.89055725	3.273620734
gbr.446.2.t1	909.361739	367.7824937	357.5374788
gbr.65.18.t1	6.511021649	5.556141626	4.804185803
gbr.407.6.t1	73.88642766	34.16505526	54.85639595
gbr.188.43.t1	84.81747148	44.06900062	38.89009295
gbr.81.209.t1	358.3796504	91.72768646	61.60521426
gbr.570.1.t1	9.84961079	7.843808092	6.551636531
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	279.0952918	54.99842299	38.35805014
gbr.458.6.t1	22.77746902	15.24598594	15.04670134
gbr.3.36.t1	30.29457658	19.31603582	14.46342843
gbr.40.162.t1	2.801793242	4.775748322	2.516473796
gbr.64.45.t1	0.473525111	0.389105758	0.031383161
gbr.152.17.t1	5483.502941	1313.021643	175.8038907
gbr.319.8.t1	20.43128564	14.13539399	8.203619795
gbr.112.36.t1	0.855704127	0.832887564	0.702692337
gbr.387.6.t1	20.67619204	17.29030775	17.6397634
gbr.97.1.t1_gbr.97.4.t1	8.784473854	7.485325709	6.149104434
gbr.152.15.t1	67.98826276	17.233935	2.466066724
gbr.219.25.t1_gbr.219.26.t1	77.6381049	54.83424193	46.9464882
gbr.29.8.t1	951.7194788	224.2694639	33.41843637
gbr.46.46.t1	183.5725993	69.78065777	25.40381331
gbr.2.10.t1	18.96728535	9.724150844	11.49818627
gbr.210.26.t1	72.18536496	54.34176053	53.59854199
gbr.29.11.t1	28.99048192	10.86968131	6.891737514
gbr.74.35.t1	8.219649704	4.867511291	3.567758828
gbr.271.17.t1	5846.851268	732.7361894	121.8951854
gbr.2.24.t1	527.7304822	425.1856101	442.9907637
gbr.46.47.t1	8.99989934	2.660303962	1.403708797
gbr.79.46.t1	11.20275784	11.1388154	10.34010319
gbr.225.23.t1	28.91101342	15.8543192	13.78895195
gbr.196.40.t1	123.8511488	106.6549044	161.4575018
gbr.219.16.t1	10.79184421	8.402593703	9.104794684
gbr.171.1.t1	12.78382039	12.06481475	9.323694276
gbr.98.84.t1	39.27930474	34.46661142	24.69687433
gbr.1049.2.t1	19.45898416	13.88665882	14.56803118
gbr.225.30.t1	25.03391143	10.40282532	8.131112797
gbr.110.67.t1	51.36311478	24.70795263	5.413286383
gbr.130.28.t1	15.26155123	16.10339066	16.31779922
gbr.356.11.t1	46.31277685	18.71096646	18.12054152
gbr.423.6.t1	6.781224771	3.969650175	3.651374795
gbr.4.9.t1	18.95862927	17.32868916	17.20161457
gbr.57.45.t1	13.57941236	15.90730909	7.41801032
gbr.152.16.t1	1850.656139	353.9689287	46.20745755
gbr.12.122.t1	10584.78236	3329.462046	1458.557512
gbr.59.68.t1	108.5579192	25.49796307	6.951013036
gbr.157.27.t1	24.82998978	15.67269167	6.952918405
gbr.5.114.t1	11.8503359	5.355099659	2.878940661
gbr.304.9.t1	1048.835217	229.5170196	96.20215467
gbr.174.21.t1	6.045868976	8.760628419	8.598557121
gbr.82.27.t1	457.6184708	216.557421	141.6688267
gbr.104.23.t1	429.9499229	148.6422718	35.52290623
gbr.188.38.t1	6.112865186	5.808482665	6.053099066
gbr.43.22.t1	11.11003559	5.259018297	6.429156002
gbr.2.237.t1	1.724831167	2.814994114	1.720000524
gbr.106.26.t1	0.918466263	2.303836001	0.991787809
gbr.44.59.t1	8.674849276	7.637247865	5.627659305
gbr.76.98.t1	15.35206662	13.61808849	13.57619388
gbr.2.172.t1	925.2853234	342.5388938	83.0422461
gbr.75.76.t1	6.200289661	6.340883382	4.952097004
gbr.217.31.t1_gbr.217.33.t1_gbr.217.34.t1	10.35322792	10.04501901	7.477664534
gbr.15.99.t1	4.196037436	3.353196352	3.419918085
gbr.2.184.t1	6.632098222	4.503835022	3.104254319
gbr.12.121.t1	1.732063139	1.699954187	0.536589028
gbr.253.36.t1	12.65026427	8.16143678	1.434955311
gbr.356.3.t1	8.125181148	5.846380285	3.067343453
gbr.3.43.t1	134.1795944	147.7421396	90.94688046
gbr.485.3.t1	11.48080086	12.85747812	8.313215598
gbr.191.45.t1	6.580578036	5.083079229	7.760364108
gbr.17.50.t1	9.717532077	9.354415574	9.244929184
gbr.73.36.t1	24.11344934	26.67015389	18.14498269
gbr.119.30.t1	4.451801395	3.0804046	3.390634512
gbr.1.150.t1	3254.780691	915.2790856	190.443837
gbr.149.50.t1	20.9173913	13.49418758	9.327740834
gbr.213.20.t1	34.32786129	20.26536432	11.74924415
gbr.56.83.t1	0	0	0
gbr.189.13.t1	73.42475886	60.30450862	50.53604324
gbr.155.3.t1	27.01338128	24.91856725	23.99139915
gbr.31.10.t1	15.45984999	13.75433342	12.78308804
gbr.177.20.t1	29.29853264	22.68157587	25.532782
gbr.48.13.t1	116.7724155	59.71187155	48.78208744
gbr.21.6.t1	24.08229416	21.17041082	4.671304127
gbr.44.103.t1	22.49857517	7.584890392	10.17217447
gbr.9.10.t1	21.23066427	22.28786082	18.44717715
gbr.383.1.t1	124.0902992	70.86446033	64.7829385
gbr.173.25.t1	31.51664312	13.33976621	11.67388734
gbr.48.32.t1	85.69605438	77.70410018	78.58195553
gbr.30.39.t1	5.795654383	4.916433998	4.293883404
gbr.570.2.t1	7.633094806	8.406186732	6.289512921
gbr.76.104.t1	27.48928813	27.08689784	23.81437066
gbr.76.105.t1	37.61985136	14.79785687	2.20207176
gbr.90.40.t1	506.4698518	296.6129301	185.4100499
gbr.239.23.t1	7.654072195	7.4609127	6.424464086
gbr.340.13.t1	0.986075683	0.980901907	1.27766054
gbr.157.28.t1	7.433827868	5.956064055	4.504559098
gbr.23.8.t1	3192.798959	1001.560021	319.8830356
gbr.271.11.t1	6.11793187	5.323293679	4.465327279
gbr.24.26.t1	7.609972953	4.083493546	1.407024414
gbr.896.2.t1	1737.346736	872.8108116	491.2776145
gbr.391.15.t1	19.64684482	8.303220466	3.612584704
gbr.83.29.t1	16.17534647	12.57570038	13.0154787
gbr.106.41.t1	59.34389299	28.62444802	1.143010931
gbr.221.74.t1	3.784361406	1.735574463	1.846578534
gbr.319.26.t1	18.57895106	18.51652846	14.68872569
gbr.110.6.t1	14.64204756	11.99071517	5.613335966
gbr.265.24.t1	1208.166617	565.3454708	448.1299836
gbr.1.189.t1	9.95049461	12.24246727	9.364297113
gbr.25.124.t1	143.98871	49.18464859	16.83916966
gbr.157.8.t1	161.6676655	135.6091764	130.8618463
gbr.29.32.t1	5.051944806	4.612960359	3.243738833
gbr.142.75.t1	11.34638051	8.200350013	9.086079383
gbr.490.1.t1_gbr.490.3.t1	2.948294548	3.098510971	1.566801781
gbr.335.6.t1	487.8243693	426.9905707	360.5758475
gbr.98.20.t1	9.512735451	9.331741849	7.578344393
gbr.422.16.t1	19.03934874	18.48696803	18.94206189
gbr.296.20.t1	12.41985214	12.13320879	11.5989609
gbr.66.34.t1	5.959347653	7.930382386	3.888876558
gbr.120.36.t1	0.994321937	1.055013686	1.754865889
gbr.180.28.t1	2.927976113	2.887585814	3.181359148
gbr.24.23.t1	2.836807208	3.47768307	3.409323989
gbr.285.1.t1	11.15335554	11.67905109	8.918751596
gbr.17.134.t1	45.80061436	43.47164532	36.35304136
gbr.37.40.t1	0.982308195	1.35794449	0.932755035
gbr.157.46.t1	74.63139762	58.5383691	45.94851946
gbr.169.21.t1	57.19193732	39.77944037	41.78000846
gbr.272.18.t1	54.8640791	51.15322415	35.56518545
gbr.142.42.t1	1130.73746	920.5519461	446.2680476
gbr.232.1.t1	11.79543328	12.58914659	8.925799339
gbr.271.27.t1	0.598185353	1.03932225	0.49209496
gbr.321.5.t1	3.265258243	2.61962483	3.270027057
gbr.185.26.t1	47.08059339	32.44312389	33.05015207
gbr.28.52.t1	26.38584625	28.12452515	13.3925805
gbr.237.23.t1	4.116259963	3.55449888	3.393139074
gbr.76.36.t1	21.91002073	15.4195542	17.15681144
gbr.128.47.t1	5.287019247	3.518915111	2.162094569
gbr.58.104.t1	66.72965358	58.77265866	45.39297631
gbr.154.22.t1	454.0946848	398.0338057	307.4049893
gbr.4.26.t1	5.806127683	3.141203565	5.416438558
gbr.10.104.t1	8.400726342	10.40436871	7.41472607
gbr.658.2.t1	33.73006885	27.54012613	30.48109684
gbr.246.10.t1	3.418425128	4.378731257	4.779998992
gbr.28.66.t1	31.8452514	25.70256337	21.55839647
gbr.567.17.t1	9.111424748	12.6694986	9.48010459
gbr.14.136.t1	0.766558782	0.385934376	1.031374713
gbr.55.62.t1_gbr.55.63.t1	15.44466409	18.88385999	15.66718428
gbr.37.9.t1	9.69626287	11.88221516	7.473696544
gbr.60.74.t1	8.259694619	8.244628555	6.727641792
gbr.44.19.t1	14.75554557	9.405382556	10.48444923
gbr.71.22.t1	3.617177316	2.711825388	3.11566166
gbr.9.4.t1	11.3615388	9.412462867	8.772243637
gbr.43.60.t1	7.228377815	7.801589387	5.798817156
gbr.142.68.t1	103.4843325	161.3113736	127.4141692
gbr.76.66.t1	3.713820613	3.449223435	2.735941702
gbr.11.115.t1	416.7766511	355.4246709	210.3902667
gbr.10.31.t1	2.909067657	2.790924879	1.728113653
gbr.358.28.t1	5.260048726	4.254885302	4.377508715
gbr.173.26.t1	3.016605416	4.011274599	1.497326187
gbr.279.1.t1	4.3651162	2.962971433	3.669412027
gbr.289.13.t1	23.57965903	24.63293945	26.88375671
gbr.13.26.t1	9.518141908	8.170329687	7.271673197
gbr.58.223.t1	2.778065192	3.683237313	2.390309953
gbr.131.23.t1	3.30722739	4.369583119	4.218797232
gbr.10.1.t1	29.34682057	35.82897537	25.71032898
gbr.12.68.t1	12.12595824	12.48841183	11.30096204
gbr.3.115.t1	34.24359214	30.6798011	18.18051587
gbr.2.104.t1	72.32862614	69.41228528	66.49790919
gbr.252.25.t1_gbr.252.26.t1	8.995588113	8.143223121	7.355181689
gbr.37.81.t1	3.086822908	5.370803696	3.639295229
gbr.90.146.t1	99.84487599	86.51522488	76.17245314
gbr.560.3.t1	5.097533303	5.211492265	4.178255572
gbr.4.43.t1	6.690569351	5.163996853	4.715587782
gbr.6.197.t1	11.98695615	6.581604594	7.815584626
gbr.118.10.t1	16.86759538	20.86339985	16.81087557
gbr.790.1.t1	2.031313364	1.763130688	1.026091501
gbr.81.135.t1	6.311292155	5.790048852	3.850142378
gbr.347.28.t1	2.792440642	4.969843812	3.736461395
gbr.164.5.t1	4.288525973	3.030001292	1.803251548
gbr.200.18.t1	2.442454188	2.700242097	1.876960675
gbr.233.18.t1	21.70290834	22.58007433	17.44877025
gbr.132.6.t1	42.66432293	43.42555807	33.36544281
gbr.283.21.t1	7.459599133	5.601513049	4.661918927
gbr.285.27.t1	14.12641014	26.35683219	9.603930432
gbr.424.5.t1_gbr.424.6.t1	15.02674566	13.66152143	10.30303145
gbr.153.23.t1	7.471739332	8.279211789	7.267937652
gbr.345.14.t1	12.71716719	9.94833836	10.37978646
gbr.16.83.t1	7.541171612	6.500516524	4.928649585
gbr.318.29.t1	15.50210398	22.86632468	11.19552213
gbr.48.34.t1	86.42353611	91.97030027	77.03457018
gbr.63.70.t1	119.6056629	97.88405089	103.6594043
gbr.14.121.t1	33.64810408	38.56885684	31.94257493
gbr.380.28.t1	688.0898281	429.2796844	167.2115118
gbr.200.8.t1	8.43515329	7.392594419	7.640189794
gbr.406.2.t1	8.900710619	10.26345617	7.683005357
gbr.10.3.t1	4.734898043	5.936320199	3.246234366
gbr.110.59.t1	10.00282055	12.70001854	10.7132133
gbr.188.4.t1	64.18922887	68.68157144	67.55371974
gbr.87.4.t1_gbr.87.5.t1	7.59968159	6.350935039	6.304814807
gbr.418.2.t1	44.38741115	44.58262846	13.77926069
gbr.74.12.t1	7.60562677	8.979651881	7.116827335
gbr.63.8.t1	662.2496855	418.8373503	414.5930756
gbr.32.95.t1	75.68193407	74.22756036	58.46975062
gbr.99.34.t1	6.115941031	6.210290204	8.030234502
gbr.118.13.t1	3.07760507	3.48845325	3.546606772
gbr.135.15.t1	10.02790135	10.0060307	6.214472527
gbr.34.39.t1	12.02204749	10.02136018	11.25666335
gbr.287.31.t1	7587.488991	8767.444466	8328.381606
gbr.6.240.t1	29.12864009	32.79057989	26.98125075
gbr.33.87.t1_gbr.33.88.t1	21.77946343	22.86149058	18.30322219
gbr.523.2.t1	237.879702	190.2395363	97.42312268
gbr.82.24.t1	22.3952053	17.82266126	16.34046646
gbr.207.31.t1	181.007529	144.6914195	154.3415102
gbr.171.3.t1	34.68404184	35.77484376	21.33130487
gbr.222.14.t1	466.4437599	413.0434466	357.2247847
gbr.276.24.t1	2.609476114	2.179525201	2.5637812
gbr.418.13.t1	17.00353669	3.945804854	7.309349289
gbr.250.12.t1	27.74816602	30.10919277	14.80867006
gbr.126.21.t1	11.49163593	6.543137632	6.098716943
gbr.181.27.t1_gbr.181.26.t1	7.155779902	7.065154994	5.675020276
gbr.128.19.t1	132.4255731	121.1801499	92.42148639
gbr.26.86.t1	26.86431584	32.52393259	24.79317545
gbr.535.6.t1	9.255204895	6.364916242	7.17833358
gbr.182.11.t1	21.94144647	26.42512767	18.86456731
gbr.3.69.t1	12.49382814	16.3395433	10.64901155
gbr.107.28.t1	41.77062607	44.73358798	30.19795977
gbr.182.55.t1	17.01802647	17.0837726	4.627644675
gbr.380.4.t1	4.602497163	4.197121168	2.692969776
gbr.5.104.t1	5.054878773	5.454835828	3.048008574
gbr.4.12.t1	11.44641771	7.585055956	7.670065784
gbr.61.6.t1	5.015429878	3.411350758	3.071219485
gbr.178.39.t1	9.639607458	7.431056903	10.82807437
gbr.230.39.t1	22.72183043	20.85027561	11.17974877
gbr.32.21.t1	10.16103639	12.40461866	13.397084
gbr.56.26.t1	9.333354916	7.738638946	10.14453351
gbr.172.3.t1	208.0505352	140.4294092	80.85838443
gbr.72.82.t1_gbr.72.83.t1	7.511492411	7.75466217	6.600651331
gbr.467.2.t1	21.85947893	26.35759287	21.81715138
gbr.80.34.t1	23.40873352	30.57252801	18.66352715
gbr.85.41.t1	12.10320623	17.23822501	13.17633145
gbr.512.11.t1	11.45842533	6.413423365	2.982635427
gbr.81.103.t1	49.9456469	54.7282951	43.2190616
gbr.32.49.t1	33.26549454	25.15292851	19.86246373
gbr.35.26.t1	13.40794653	16.01680824	13.07443403
gbr.553.9.t1	62.77230511	44.20462047	35.64056785
gbr.367.8.t1	1.18889539	1.969523893	1.431437455
gbr.311.4.t1_gbr.311.5.t1	4.055522834	5.014026437	3.117596578
gbr.232.21.t1	0.284709132	0	0
gbr.509.6.t1	5.315221225	3.620945165	2.99474855
gbr.318.23.t1	4.810929163	6.690660683	4.741435567
gbr.28.22.t1	80.15361573	74.17087112	76.85025262
gbr.111.51.t1	282.2811293	271.1989617	187.1958343
gbr.112.29.t1	23.5278521	10.87112627	16.84232432
gbr.492.4.t1	4.331508086	7.092710632	3.768600075
gbr.208.13.t1	4.755125794	5.961443343	4.367369458
gbr.67.16.t1	4.928625637	5.621594593	4.633790216
gbr.274.23.t1	54.90756141	57.12970077	50.63764925
gbr.72.29.t1	64.83979793	79.00855331	45.18084486
gbr.72.62.t1	3.76884507	5.79023935	4.656879531
gbr.88.4.t1	13.10996376	11.72696563	9.243856671
gbr.276.23.t1	6.695122141	6.862850197	5.339286989
gbr.475.4.t1	17.00846923	21.68249302	19.86056809
gbr.131.29.t1	2.228202764	2.645011924	1.374033699
gbr.45.19.t1	37.95940668	36.95731867	27.43687169
gbr.131.25.t1	40.51416381	39.42925823	32.9756822
gbr.147.5.t1_gbr.147.8.t1	37.81505591	38.80751824	24.66871273
gbr.195.6.t1	2.125117307	1.795935645	2.496647215
gbr.48.30.t1	121.6415939	108.2087859	81.2894774
gbr.3.101.t1	13.97012828	10.85177097	7.966576584
gbr.241.29.t1	17.81838004	19.80178579	14.77075733
gbr.35.105.t1	4.770600606	3.286468844	6.817442809
gbr.98.5.t1	41.59559601	47.33195618	23.21475765
gbr.1.7.t1	21.59270504	31.67275584	22.30322371
gbr.30.76.t1	2.302983415	2.34258756	1.864676993
gbr.19.61.t1	1.662174639	1.951356194	1.363028884
gbr.198.17.t1	3.207282956	3.121500118	1.748597306
gbr.49.20.t1	12.67060516	13.2547718	5.033894514
gbr.15.48.t1	9.18142544	4.409451268	5.367461399
gbr.38.36.t1	2.870125685	3.537238041	4.482495968
gbr.19.2.t1	6.735189786	7.561372288	6.244075916
gbr.434.2.t1	38.71457956	66.39367483	61.3396369
gbr.25.101.t1	72.39874893	56.75189247	48.56677351
gbr.737.2.t1	4.444314847	5.923017576	5.004644774
gbr.315.10.t1	97.28392667	32.46706063	38.65859941
gbr.320.10.t1	53.66957085	47.93489212	28.73273699
gbr.38.83.t1	169.3888312	127.5721903	78.36635822
gbr.473.7.t1	18.07431094	17.82811849	11.58295895
gbr.614.1.t1	8.178714163	8.112260577	1.508201927
gbr.298.9.t1	1.842800965	1.439836191	1.465909997
gbr.98.62.t1	63.26410347	59.36444809	48.58468499
gbr.234.8.t1	25.10824957	25.02482132	20.73263111
gbr.260.9.t1	14.45422435	12.60489303	12.14787025
gbr.57.20.t1	75.72690225	93.5959299	79.82457139
gbr.58.216.t1	91.38880796	130.5648796	68.39728619
gbr.31.11.t1	19.32394313	15.24116197	8.545565973
gbr.16.88.t1	2.207225433	3.611593534	2.326170275
gbr.174.13.t1	15.19818598	21.10160441	10.38010962
gbr.26.15.t1	3.940814422	4.463157071	3.871647863
gbr.40.38.t1	350.4087517	227.4286136	227.2442197
gbr.19.34.t1	2.855692328	3.998517736	3.538555365
gbr.287.24.t1	53.95723965	53.88200037	43.86270389
gbr.276.27.t1	4.137293318	6.125621009	4.650767511
gbr.560.4.t1	7.900938984	12.02511587	7.142651881
gbr.436.7.t1	6.38106291	6.360673942	5.141707388
gbr.72.117.t1	70.09338292	73.22387524	49.34948286
gbr.35.99.t1	123.0342221	146.6678595	85.6532464
gbr.76.92.t1	26.26367699	34.39435722	28.16308549
gbr.129.22.t1	3.614293381	3.574108482	1.930790655
gbr.393.3.t1_gbr.393.4.t1	136.0806182	118.6422711	102.4680457
gbr.100.16.t1	8.5297597	4.651975927	1.435136977
gbr.248.15.t1	1217.379739	1380.259915	1343.798056
gbr.47.2.t1	82.93005449	50.62186227	44.934713
gbr.49.47.t1	107.6656411	115.307468	84.94634352
gbr.139.59.t1	8.028432839	8.308445291	7.220948126
gbr.112.17.t1	61.20947441	58.70086316	47.98693175
gbr.167.34.t1	10.49758322	11.56685712	7.073397575
gbr.76.102.t1	46.99985896	28.28412531	29.87499791
gbr.363.6.t1	2.040019687	1.164599951	1.598980017
gbr.17.119.t1	14.3213869	7.408334863	6.862703575
gbr.319.9.t1	14.20008108	12.14997992	6.097820417
gbr.6.64.t1	2.916349401	1.824491412	0.922882568
gbr.29.7.t1	18.00309198	9.995431144	1.487454002
gbr.74.34.t1	4.11931606	5.256084898	4.263067767
gbr.13.78.t1	16.40669126	12.22871057	12.35044304
gbr.65.62.t1	20.88415359	17.76956916	16.83472288
gbr.133.38.t1	32.36270438	27.81272172	19.71518004
gbr.7.106.t1	18.42727529	17.98808423	22.7374029
gbr.49.38.t1	177.8135233	106.0166281	26.98722764
gbr.510.6.t1	37.2424433	29.8649327	23.02209145
gbr.60.36.t1	40.23573959	37.67724382	34.108101
gbr.447.33.t1	45.5558564	27.09804869	11.1008422
gbr.208.19.t1	14.33130431	11.50872208	5.140337227
gbr.233.7.t1	39.96468117	36.92377719	31.54832909
gbr.370.26.t1	12.77280068	14.01622022	10.29012434
gbr.140.36.t1_gbr.140.37.t1	45.80770996	50.01180025	42.72843896
gbr.55.60.t1	51.57418819	51.4170436	34.14740766
gbr.2.97.t1	9.660495429	10.60940561	10.84882921
gbr.46.33.t1	11.85018553	20.39213434	5.232232043
gbr.394.10.t1	15.5719581	18.68681503	16.39514837
gbr.72.85.t1	35.52481825	41.05946428	44.02773504
gbr.36.44.t1	89.28923865	58.32736843	59.50486741
gbr.2.186.t1	102.0499517	45.28151292	25.4206683
gbr.34.77.t1	28.16377938	16.5409741	7.684285568
gbr.154.21.t1	233.2218292	198.7110703	126.4256195
gbr.139.56.t1	29.31617939	26.35400301	23.36707965
gbr.374.5.t1	24.93035613	16.13941733	11.13986693
gbr.4.53.t1	66.48095092	27.23824157	11.19010242
gbr.261.15.t1_gbr.261.17.t1	19.0776116	12.56465704	6.044681235
gbr.107.24.t1	40.84640207	35.78517644	36.36291709
gbr.41.49.t1_gbr.41.50.t1	12.75302991	8.066530352	11.21725822
gbr.283.40.t1	15.33575823	13.36785256	12.92069195
gbr.151.8.t1	10.29493073	7.343671291	6.083538781
gbr.81.81.t1	39.2868205	27.70956498	21.03831294
gbr.135.42.t1	7.678530491	9.156452862	7.289220065
gbr.154.12.t1	64.1437559	60.39161549	37.60649276
gbr.16.27.t1	144.4867718	104.81908	41.29460379
gbr.35.18.t1	656.3198623	554.6023058	388.794669
gbr.28.63.t1	16.72394882	20.41468947	17.49163974
gbr.435.4.t1	22.89969791	20.56394634	20.83121027
gbr.367.14.t1	2.114859916	2.157585502	2.107577496
gbr.104.21.t1	5.53558098	4.611867873	3.566671322
gbr.37.93.t1	69.54655792	49.11441154	13.95378962
gbr.134.8.t1_gbr.134.9.t1	25.84915397	20.9839355	13.8401697
gbr.151.26.t1_gbr.151.22.t1	27.34627305	18.00152747	13.7304683
gbr.164.22.t1	340.013492	213.1668317	119.0267171
gbr.74.16.t1	3.353911829	3.833564942	4.833796826
gbr.659.5.t1	3.954670085	6.736759904	4.278848066
gbr.2.196.t1	30.21067608	22.05672462	7.556896238
gbr.39.38.t1	30.69506784	20.21384748	21.80932256
gbr.45.7.t1	10.73334515	5.417131298	3.847554761
gbr.171.2.t1	194.1932934	145.0179999	128.4622279
gbr.156.3.t1	20.05848733	19.21704904	19.60270815
gbr.58.220.t1	10.60373255	9.499929989	7.840536796
gbr.257.19.t1	52.52699833	69.46775994	38.88483002
gbr.41.74.t1	2.558881504	2.808634253	2.095047374
gbr.120.44.t1	2.578577814	5.046900613	3.370240047
gbr.196.10.t1	125.7352488	89.10556286	64.1186991
gbr.314.25.t1	961.031388	317.8869104	85.81870323
gbr.525.11.t1	2.700112659	2.322505967	1.219272013
gbr.334.11.t1	31.13325495	34.76165071	27.22998
gbr.134.4.t1	3.699731149	6.438742918	3.150951003
gbr.90.139.t1	107.2032504	56.49176026	65.04771833
gbr.254.25.t1	282.1238414	460.3321444	160.9288463
gbr.88.49.t1	11.40659977	9.366093556	11.24011797
gbr.415.14.t1	13.75755967	11.76108511	11.24402795
gbr.80.4.t1	38.00961405	31.76924607	29.45960565
gbr.1.211.t1	53.76457774	55.95220419	15.50939828
gbr.47.62.t1	27.7912818	24.21168611	13.89060317
gbr.480.9.t1	16178.77005	18256.76037	14626.28301
gbr.202.18.t1	32.25190844	29.05012099	27.81901761
gbr.58.114.t1	6.124016229	6.630550198	5.390484422
gbr.129.29.t1	25.21778912	27.80572311	29.00077308
gbr.17.79.t1	3.617145048	5.154503842	3.082747909
gbr.19.1.t1	20.48219502	17.76469827	13.89538148
gbr.3.68.t1	30.59313234	32.7199474	29.58087453
gbr.1.39.t1	5.962739928	4.17380519	5.660117947
gbr.361.2.t1	1.217415756	0.923907786	0.77601342
gbr.14.126.t1	3.968871498	3.265941404	2.516189251
gbr.81.106.t1	4.674413775	3.024610402	2.719742817
gbr.117.19.t1	10.4324809	10.98802746	10.73073468
gbr.51.54.t1_gbr.51.55.t1	91.81065368	72.32969528	54.9200861
gbr.61.41.t1	15.10582664	14.98546712	11.23164487
gbr.149.29.t1	23.94746745	19.74144912	8.897449186
gbr.91.20.t1	155.3529741	153.158416	113.2394741
gbr.4.59.t1	2.881115461	2.110216042	1.656161787
gbr.103.3.t1	9.435813378	10.44223313	6.182511032
gbr.22.4.t1	32.28453232	30.5421261	26.2339
gbr.201.13.t1	22.78602676	21.52153081	17.14344394
gbr.13.48.t1	6.182133595	6.673197149	4.311578061
gbr.185.15.t1	23.78670773	18.69796486	21.08955178
gbr.430.9.t1	16.8573845	9.682532955	9.785028809
gbr.47.31.t1_gbr.47.32.t1	456.7026939	274.32381	160.1565786
gbr.44.99.t1	18.82442832	12.774592	12.97230984
